,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
12,Ori and the Blind Forest: Definitive Edition,switch,"Sep 27, 2019","['PC', 'Xbox One']",90,8.5,Moon Studios,Xbox Game Studios,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ',                                            ', '', ',                                            ', 'Metroidvania', ' ']",No Online Multiplayer,E,"Absolute brilliant! I just finished the game 100%, and I am truly amazed by the experience it gave me.Let me point out it's best features:- Beautiful, emotional story- Gorgeous graphics in 60fps- Absolutely amazing orchestral music- Perfectly smooth (yet challenging) platforming- Character abilities progression- 10+ hours of pure fun & beautiful experience for all you senses",https://metacritic.com/game/switch/ori-and-the-blind-forest-definitive-edition
13,Tetris Effect,pc,"Jul 23, 2019",['PlayStation 4'],90,6.7,Enhance Games,Enhance Games,"['Puzzle', ',                                            ', 'Stacking', ' ']",No Online Multiplayer,E,"Named after a real-world phenomenon where players' brains are so engrossed that images of the iconic falling Tetrimino blocks (i.e. the Tetris playing pieces) linger in their vision, thoughts, and even dreams, Tetris Effect amplifies this magical feeling of total immersion by surrounding you with fantastic, fully three-dimensional worlds that react and evolve based on how you play. Music, backgrounds, sounds, special effects -- everything, down to the Tetris pieces themselves, pulse, dance, shimmer, and explode in perfect sync with how you're playing. From deep beneath the ocean to the furthest reaches of outer space and everywhere between, Tetris Effect's 30-plus stages take players on a wondrous, emotional journey through the universe. The core of the game is still Tetris -- one of the most popular puzzle games of all time -- but like you've never seen it, or heard it, or felt it before.",https://metacritic.com/game/pc/tetris-effect
14,Sekiro: Shadows Die Twice,playstation-4,"Mar 22, 2019","['PC', 'Stadia', 'Xbox One']",90,8.5,From Software,Activision,"['Action Adventure', ',                                            ', 'General', ' ']",No Online Multiplayer,M,"Your death won’t come easily. Enter the world of late 1500s Sengoku Japan; a brutal, bloody period of constant life-and-death conflict. As tensions rise, a compelling new story unfolds amongst the chaos. Introducing Sekiro: Shadows Die Twice, a dark and twisted new gameplay experience developed by the renowned team at FromSoftware and published by Activision. Directed by Hidetaka Miyazaki, Sekiro: Shadows Die Twice is a third-person, action-adventure game with RPG elements. The single-player game puts players in the protagonist role of a hard-hearted warrior whose mission is to rescue his master, a young lord, and exact revenge on his arch nemesis. As “Sekiro,” or the “one-armed wolf,” players discover the many ways to strategically approach combat and engage enemies. [Activision]",https://metacritic.com/game/playstation-4/sekiro-shadows-die-twice
15,Resident Evil 2,pc,"Jan 25, 2019","['PlayStation 4', 'PlayStation 5', 'Switch', 'Xbox One', 'Xbox Series X']",89,9.0,Capcom R&D Division 1,Capcom,"['Action Adventure', ',                                            ', 'Survival', ' ']",No Online Multiplayer,M,"In Resident Evil 2, the classic action, tense exploration, and puzzle solving gameplay that defined the Resident Evil series returns. Players join rookie police officer Leon Kennedy and college student Claire Redfield, who are thrust together by a disastrous outbreak in Raccoon City that transformed its population into deadly zombies. Both Leon and Claire have their own separate playable campaigns, allowing players to see the story from both characters’ perspectives. The fate of these two fan favorite characters is in players hands as they work together to survive and get to the bottom of what is behind the terrifying attack on the city. Will they make it out alive?",https://metacritic.com/game/pc/resident-evil-2
16,Devil May Cry 5,pc,"Mar  7, 2019","['PlayStation 4', 'Xbox One']",89,8.6,Capcom,Capcom,"['Action Adventure', ',                                            ', 'General', ' ']",Online Multiplayer,M,"The story is set several years after Devil May Cry 4.Legendary DMC action returns, made all the more stylish by the power modern gaming has to offer. Behold stunning visuals built upon the technology that brought you Resident Evil 7 biohazard. High framerate graphics and flexible design give our creators what they need to offer fans the latest and greatest DMC experience.",https://metacritic.com/game/pc/devil-may-cry-5
17,Monster Hunter: World - Iceborne,playstation-4,"Sep  6, 2019","['PC', 'Xbox One']",89,8.4,Capcom,Capcom,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",,T,"Monster Hunter World: Iceborne is the highly anticipated massive expansion to Monster Hunter: World, the best-selling Capcom title of all time with more than 12 million units shipped worldwide adding to the series total of more than 53 million units to date. This gargantuan follow-up rivals the gameplay volume from the original release and features a new icy setting, storyline, monsters, gameplay options, and more. The game's all-new story picks up after Monster Hunter: World and whisks hunters away to the newly discovered chilly locale that, once fully explored, becomes the largest region in World so far. The new locale is home to several new and returning monsters ready to challenge hunters throughout their expeditions and raises the stakes with the added higher difficulty Master Rank. Iceborne continues the skill-based progression and robust crafting system found in World and expands that with several new gameplay features that broaden the player's combat repertoire. All this leads to the ultimate hunter test against the mysterious new flagship monster, Velkhana.",https://metacritic.com/game/playstation-4/monster-hunter-world---iceborne
18,F1 2019,xbox-one,"Jun 25, 2019","['PC', 'PlayStation 4']",89,7.0,Codemasters,Codemasters,"['Racing', ',                                            ', 'Simulation', ',                                            ', 'Automobile', ' ']",Up to 20 ,E,"The official videogame of the 2019 FIA Formula One World Championship, F1 2019 challenges you to Defeat your Rivals in the most ambitious F1 game in Codemasters' history. The game is released a full two months earlier during the Formula 1 myWorld Grosser Preis von Osterreich 2019 weekend and, unlike previous iterations, ahead of the British, German and Hungarian races. F1 2019 features all the official teams, drivers and all 21 circuits from the 2019 season. This year sees the inclusion of F2 with players being able to complete the 2018 season with the likes of George Russell, Lando Norris and Alexander Albon. The 2019 F2 season content will be made available as a free digital update during the season. Having established itself as one of the highest rated racing franchises of all time, F1 2019 builds on the success of previous iterations and delivers an experience that rivals the quality and production values of its real-life race counterpart. With greater emphasis on graphical fidelity, the environments have been significantly enhanced, and the tracks come to life like never before. Night races have been completely overhauled creating vastly improved levels of realism and the upgraded F1 broadcast sound and visuals add further realism to all aspects of the race weekend.",https://metacritic.com/game/xbox-one/f1-2019
19,Slay the Spire,pc,"Jan 23, 2019","['iPhone/iPad', 'PlayStation 4', 'Switch', 'Xbox One']",89,7.6,Mega Crit Games,Mega Crit Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Card Battle', ' ']",No Online Multiplayer,,"I've never liked rouge-like games, but I can't put down slay the spire. Fantastic game play combined with clever card design, makes it a perfect pick up and play game, but also hard to put away!",https://metacritic.com/game/pc/slay-the-spire
20,Fire Emblem: Three Houses,switch,"Jul 26, 2019",,89,8.8,Intelligent Systems,Nintendo,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Tactics', ' ']",No Online Multiplayer,T,"War is coming to the continent of Fódlan. Here, order is maintained by the Church of Seiros, which hosts the prestigious Officer's Academy within its headquarters. You are invited to teach one of its three mighty houses, each comprised of students brimming with personality and represented by a royal from one of three territories. As their professor, you must lead your students in their academic lives and in turn-based, tactical RPG battles wrought with strategic, new twists to overcome. Which house, and which path, will you choose?",https://metacritic.com/game/switch/fire-emblem-three-houses
21,Apex Legends,playstation-4,"Feb  4, 2019","['PC', 'PlayStation 5', 'Switch', 'Xbox One']",89,6.9,Respawn Entertainment,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Tactical', ' ']",Up to 60 ,T,"Conquer with character in Apex Legends, a free-to-play Battle Royale shooter where legendary characters with powerful abilities team up to battle for fame and fortune on the fringes of the Frontier. Master an ever-growing roster of diverse legends, deep tactical squad play, and bold new innovations that level-up the Battle Royale experience—all within a rugged world where anything goes. Welcome to the next evolution of Battle Royale.",https://metacritic.com/game/playstation-4/apex-legends
22,Asgard's Wrath,pc,"Oct 10, 2019",,88,8.2,Sanzaru,Oculus Studios,"['Role-Playing', ',                                            ', 'Action Adventure', ',                                            ', 'General', ',                                            ', 'Action RPG', ' ']",No Online Multiplayer,M,"VR Action RPG at its finest. One of the first games that gets sword play right in VR (parrying and blocking).  It's not completely physics based combat (like B&S), but unlike the pure physics based games the sword play in Asgard's Wrath is challenging. The textures used are very detailed, just looking around and exploring the game world is fun! I'm only 7 hours in and I've only played a small fraction of the content. Asgard's Wrath offers a lot, but is it fun to play ? Heck ya it is !  I've been waiting years for a VR game like this, there's just so much quality here. TLDR - want a FUN high budget made for VR action RPG that promises 30+ hours of gameplay ? Then Asgard's Wrath is your game !",https://metacritic.com/game/pc/asgards-wrath
23,Sekiro: Shadows Die Twice,pc,"Mar 22, 2019","['PlayStation 4', 'Stadia', 'Xbox One']",88,8.5,From Software,Activision,"['Action Adventure', ',                                            ', 'General', ' ']",No Online Multiplayer,M,"Your death won’t come easily. Enter the world of late 1500s Sengoku Japan; a brutal, bloody period of constant life-and-death conflict. As tensions rise, a compelling new story unfolds amongst the chaos. Introducing Sekiro: Shadows Die Twice, a dark and twisted new gameplay experience developed by the renowned team at FromSoftware and published by Activision. Directed by Hidetaka Miyazaki, Sekiro: Shadows Die Twice is a third-person, action-adventure game with RPG elements. The single-player game puts players in the protagonist role of a hard-hearted warrior whose mission is to rescue his master, a young lord, and exact revenge on his arch nemesis. As “Sekiro,” or the “one-armed wolf,” players discover the many ways to strategically approach combat and engage enemies. [Activision]",https://metacritic.com/game/pc/sekiro-shadows-die-twice
24,What Remains of Edith Finch,switch,"Jul  4, 2019","['iPhone/iPad', 'PC', 'PlayStation 4', 'PlayStation 5', 'Xbox One']",88,7.8,Giant Sparrow,Annapurna Interactive,"['Adventure', ',                                            ', '3D', ',                                            ', 'First-Person', ' ']",No Online Multiplayer,T,"A work of art in every sense of the word. This is a masterpiece, brimming with creativity and imagination. What's more it's one of the best looking games on the switch and well ported. I have no idea how people make such fantastic games as this, but they all deserve our money and support. Buy it.",https://metacritic.com/game/switch/what-remains-of-edith-finch
25,Unity of Command II,pc,"Nov 12, 2019",,88,7.6,2x2 Games,2x2 Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', '4X', ' ']",No Online Multiplayer,,"I played through the campaign of Unity of Command II and had a blast.  Excellent strategy game as you fight through WWII as the Allies. Game(s) like: Panzer Corps, Fantasy General II Pros:- The supply line was a lot of fun to manage and cut off- Unique turn based combat using steps as units- Nice long campaign - took me about 30+ hours Cons:- The game could be a little obtuse on special units, steps - but they have added more tooltips with details- I still never understood your percentage to hit on air strikes and the special attacks - suppression and others.  Either I missed it or they should add a better UI display.",https://metacritic.com/game/pc/unity-of-command-ii
26,Super Mario Maker 2,switch,"Jun 28, 2019",,88,8.5,Nintendo,Nintendo,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",Up to 4 ,E,"Mario fans of the world, unite! Now you can play, create, and share the side-scrolling Super Mario courses of your dreams in the Super Mario Maker 2 game, available exclusively on the Nintendo Switch™ system! Dive into the single-player Story Mode and play built-in courses to rebuild Princess Peach’s castle. Make your own courses, alone or together. And with a Nintendo Switch Online membership*, share your courses, access a near-endless supply made by others, enjoy online multiplayer, and more. A new side-scrolling Mario adventure that unleashes the creative potential of Super Mario Maker 2 awaits in Story Mode, which contains over 100 built-in courses. And in Course Maker, a wide range of parts, tools, and more are available so you can construct your own courses. Want coin-shooting cannons? Bowser riding on a giant Goomba? Cat Mario sliding down slopes to take out an army of baddies? Go for it! You call the shots. Pass a Joy-Con controller to a partner to build cooperatively on a single system.",https://metacritic.com/game/switch/super-mario-maker-2
27,Apex Legends,pc,"Feb  4, 2019","['PlayStation 4', 'PlayStation 5', 'Switch', 'Xbox One']",88,6.1,Respawn Entertainment,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Tactical', ' ']",Online Multiplayer,T,"Conquer with character in Apex Legends, a free-to-play Battle Royale shooter where legendary characters with powerful abilities team up to battle for fame and fortune on the fringes of the Frontier. Master an ever-growing roster of diverse legends, deep tactical squad play, and bold new innovations that level-up the Battle Royale experience—all within a rugged world where anything goes. Welcome to the next evolution of Battle Royale.",https://metacritic.com/game/pc/apex-legends
28,Devil May Cry 5,playstation-4,"Mar  8, 2019","['PC', 'Xbox One']",88,8.4,Capcom,Capcom,"['Action Adventure', ',                                            ', 'General', ' ']",Up to 3 ,M,"The story is set several years after Devil May Cry 4.Legendary DMC action returns, made all the more stylish by the power modern gaming has to offer.Behold stunning visuals built upon the technology that brought you Resident Evil 7 biohazard. High framerate graphics and flexible design give our creators what they need to offer fans the latest and greatest DMC experience.",https://metacritic.com/game/playstation-4/devil-may-cry-5
29,Slay the Spire,playstation-4,"May 21, 2019","['iPhone/iPad', 'PC', 'Switch', 'Xbox One']",88,7.0,Mega Crit Games,Humble Bundle,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', 'Card Battle', ' ']",No Online Multiplayer,E10+,"Haven't had game a video game draw me in that bad since Days Gone. Even if you do not like card games like Hearthstone or rougelikes, this game could still be for you, like it is for me, since I'm not a fan of both. Cons: There are some fps drops on animations, no way to sync progress with iOS version.",https://metacritic.com/game/playstation-4/slay-the-spire
30,Downwell,switch,"Jan 31, 2019","['iPhone/iPad', 'PC', 'PlayStation 4', 'PlayStation Vita']",88,7.3,Moppin,Devolver Digital,"['Action', ',                                            ', 'General', ' ']",No Online Multiplayer,E10+,Downwell is a curious game about a young person venturing down a well in search of untold treasures with only his Gunboots for protection. Make your way further and further down into the darkness filled with nasty creatures and mysterious secrets to collect the spectacular red gems scattered about the rocks. Step into precariously placed shops and buy some helpful items or level up between levels to battle well-dwelling monsters and uncover hidden caves filled with riches and relics. No two trips down the well are ever the same.,https://metacritic.com/game/switch/downwell
31,Apex Legends,xbox-one,"Feb  4, 2019","['PC', 'PlayStation 4', 'PlayStation 5', 'Switch']",88,7.1,Respawn Entertainment,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Tactical', ' ']",Online Multiplayer,T,"Conquer with character in Apex Legends, a free-to-play Battle Royale shooter where legendary characters with powerful abilities team up to battle for fame and fortune on the fringes of the Frontier. Master an ever-growing roster of diverse legends, deep tactical squad play, and bold new innovations that level-up the Battle Royale experience—all within a rugged world where anything goes. Welcome to the next evolution of Battle Royale.",https://metacritic.com/game/xbox-one/apex-legends
32,Frostpunk: Console Edition,playstation-4,"Oct 11, 2019","['PC', 'Xbox One']",87,8.0,11 bit studios,11 bit studios,"['Strategy', ',                                            ', 'Action Adventure', ',                                            ', 'Management', ',                                            ', 'Survival', ',                                            ', 'Government', ' ']",No Online Multiplayer,M,Amazing game with real choices and consequences you feel real depth and struggle as you build up your city from nothing with limited resources in a beautifully crafted world 10/10 Must play,https://metacritic.com/game/playstation-4/frostpunk-console-edition
33,Devil May Cry 5,xbox-one,"Mar  8, 2019","['PC', 'PlayStation 4']",87,7.6,Capcom,Capcom,"['Action Adventure', ',                                            ', 'General', ' ']",Up to 3 ,M,"A brand-new entry in the over-the-top action series comes complete with its signature blend of high-octane stylized action and otherworldly and original characters the series is known for. Years have passed since the legions of hell have set foot in this world, but now a new demonic invasion has begun, and humanity’s last hope will rest in the hands of three lone demon hunters, each offering a radically different play style. United by fate and a thirst for vengeance, these demon hunters will have to face their demons if they hope to survive. [Xbox.com]",https://metacritic.com/game/xbox-one/devil-may-cry-5
34,Sid Meier's Civilization VI,playstation-4,"Nov 22, 2019","['iPhone/iPad', 'PC', 'Switch', 'Xbox One']",87,6.6,Aspyr,2K Games,"['Strategy', ',                                            ', 'Turn-Based', ',                                            ', '4X', ' ']",Up to 12 ,E10+,"Игра отличная, сначала выхода не работал Мультиплеер, из-за чего оценки плохие от игроков, но сейчас всё отлично !)",https://metacritic.com/game/playstation-4/sid-meiers-civilization-vi
35,Cuphead,switch,"Apr 17, 2019","['PC', 'PlayStation 4', 'Xbox One']",87,8.4,Studio MDHR,Studio MDHR,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",No Online Multiplayer,E10+,"Cuphead is a classic run and gun action game heavily focused on boss battles. Inspired by cartoons of the 1930s, the visuals and audio are painstakingly created with the same techniques of the era, i.e. traditional hand drawn cel animation, watercolor backgrounds, and original jazz recordings.Play as Cuphead or Mugman (in single player or local co-op) as you traverse strange worlds, acquire new weapons, learn powerful super moves, and discover hidden secrets while you try and pay your debt back to the devil!",https://metacritic.com/game/switch/cuphead
36,Astral Chain,switch,"Aug 30, 2019",,87,8.9,PlatinumGames,Nintendo,"['Action Adventure', ',                                            ', 'General', ' ']",No Online Multiplayer,T,"As part of a police special task force, it’s up to you to fight against mysterious, alien-like creatures who have invaded the world.  In the Ark, a multi-cultural city in the near future, disaster strikes when gates to another dimension suddenly appear! Dangerous creatures begin to emerge, attacking the people and polluting the land, and normal police forces are unable to compete with them. To stand up against these threats, a brand new, special police unit known as Neuron is formed. Choose between two playable characters – one male, one female – on your adventure. The character you don’t choose also appears as your younger twin, and a fellow member of Neuron.  In order to resist the creatures, humanity developed a special weapon: the Legion. The Legion acts as your partner, and helps with your investigations. However, it’s in battle where the Legion shows its real ability...",https://metacritic.com/game/switch/astral-chain
37,Baba Is You,pc,"Mar 13, 2019","['iPhone/iPad', 'Switch']",87,8.4,Hempuli Oy,Hempuli Oy,"['Action Adventure', ',                                            ', 'Puzzle', ',                                            ', 'Action', ',                                            ', 'General', ' ']",No Online Multiplayer,E,"This is honestly the best puzzle game I've ever played. Before, I highly recommended The Witness, Braid, The Swapper and Portal, but now, I just recommend this to everyone first (the rest still makes up my top 5, but Baba is way ahead). I legit bought it on the Switch after the PC just to encourage the developer and so it's easier to have my friends test it (Already converted 4 of them after like 10mins of play). It looks like **** but don't let that deter you, as you'll play the most clever and innovative puzzles out there. Only bad reviews are from people who thought they were good at puzzle games, but couldn't handle the Ego-check that they're not that smart. You'll feel like an idiot then a genius every level and that's the whole thrill !",https://metacritic.com/game/pc/baba-is-you
38,The Legend of Zelda: Link's Awakening,switch,"Sep 20, 2019",,87,8.4,Nintendo,Nintendo,"['Action Adventure', ',                                            ', 'Open-World', ' ']",No Online Multiplayer,E,"[*Reviews will go up on September 19 at 5am Pacific] 26 years after its original release on Game Boy, The Legend of Zelda: Link's Awakening will be reborn as a new experience on Nintendo Switch. Buffeted by a storm, Link washes ashore on the mysterious Koholint Island. In order to return home, Link must overcome challenging dungeons and battle against fearsome monsters. This new version of the classic adventure includes many unique elements that appeared in the original Game Boy release, such as 2D platformer-style rooms and appearances from characters outside of The Legend of Zelda series.",https://metacritic.com/game/switch/the-legend-of-zelda-links-awakening
